r,station,seed,window,mean_res_pair,std_res_pair,frac_res_lt_1e-3,mean_n_unique_joint,std_n_unique_joint,mean_max_mult,std_max_mult,mean_sparsity,std_sparsity,mean_alph_prod,std_alph_prod,mean_fill_frac,std_fill_frac,mean_H_joint,std_H_joint,mean_TC,std_TC,mean_TC_pair,std_TC_pair,mean_Res_TC,std_Res_TC,mean_ipf_iters,std_ipf_iters,mean_ipf_dev,std_ipf_dev,mean_mean_k_i,std_mean_k_i,frac_res_lt_1e-2,n_windows,full_res_pair,full_n_unique_joint,full_max_mult,full_sparsity,full_alph_prod,full_fill_frac,full_H_joint,full_TC,full_TC_pair,full_Res_TC,full_ipf_iters,full_ipf_dev,full_mean_k_i
3.2,S_k_p2,2,52,0.17422042355157252,0.070716439977799,0.0,26.585185185185185,1.827303965004526,4.237037037037037,0.6689672239926304,0.5112535612535613,0.03514046086547165,256.0,0.0,0.10384837962962963,0.0071379061132989296,4.558871486528736,0.11046774877717556,3.3951706013209475,0.10663548110635639,3.2208448260163913,0.09403951423438107,0.17432577530455684,0.07065228020827184,34.71111111111111,37.94808669683648,7.784012844950495e-06,3.6626977868791344e-05,4.0,0.0,0.0,135.0,0.00979453303517204,32.0,34.0,0.04,256.0,0.125,4.973641744200578,3.023598231251392,3.013803698215871,0.009794533035520914,9.0,1.5850487589119666e-11,4.0
3.2,S_k_p2,2,104,0.07724399588689024,0.030538222544726417,0.0,31.015151515151516,0.9768909284736284,7.0606060606060606,0.967326648455295,0.2982226107226107,0.009393182004554131,256.0,0.0,0.12115293560606061,0.0038159801893501107,4.787919633874587,0.0600229173841365,3.187533374106871,0.05611267393965287,3.110289378190963,0.04676109769774106,0.07724399591590826,0.030538222537909464,16.0,5.918640302493727,5.200139750623349e-11,2.323637578737849e-11,4.0,0.0,0.0,66.0,0.00979453303517204,32.0,34.0,0.04,256.0,0.125,4.973641744200578,3.023598231251392,3.013803698215871,0.009794533035520914,9.0,1.5850487589119666e-11,4.0
3.2,S_k_p2,3,13,0.17758407482545804,0.2197749932968983,0.20535714285714285,11.299107142857142,1.1199486225232997,1.9508928571428572,0.4651220146589582,0.8691620879120879,0.08614989404025385,255.71428571428572,4.266624149448022,0.04420107886904762,0.004461075370215956,3.4335792270548047,0.18237437128023876,4.331267098152049,0.19433858712049498,4.1455315032185975,0.3011185613063762,0.1857355949334503,0.2177264571178064,193.54017857142858,33.57784388503991,0.0003204346892381212,0.0001676469730945564,3.9988839285714284,0.016666500583781337,0.5178571428571429,224.0,0.012565984210027789,32.0,34.0,0.04,256.0,0.125,4.976612900179276,3.0220613263222624,3.009495342112265,0.012565984209997438,7.0,2.0304841141793872e-11,4.0
3.2,S_k_p2,3,26,0.3185576217437455,0.13212802963566972,0.0,18.774774774774773,1.6721604123914349,2.81981981981982,0.6324298657579908,0.7221067221067222,0.06431386201505519,256.0,0.0,0.07333896396396396,0.0065318766109040425,4.105991421894138,0.1582279508393586,3.79966500099885,0.15964934033145003,3.479189092618984,0.19806668720865964,0.3204759083798663,0.13094922536389084,128.88288288288288,84.03101515991642,0.00011612032804044296,0.00010764958052434505,4.0,0.0,0.0,222.0,0.012565984210027789,32.0,34.0,0.04,256.0,0.125,4.976612900179276,3.0220613263222624,3.009495342112265,0.012565984209997438,7.0,2.0304841141793872e-11,4.0
3.2,S_k_p2,3,52,0.1914385328296002,0.07315890495871567,0.0,26.488888888888887,1.6638494708742118,4.340740740740741,0.7713668768559889,0.5094017094017095,0.031997105209119456,256.0,0.0,0.10347222222222222,0.00649941199560239,4.553614163922633,0.10820449764008143,3.4008241479796073,0.1060162351600541,3.209298161781047,0.09327077691830558,0.19152598619855984,0.07306149720337478,31.77777777777778,34.85199748070492,6.378147144469747e-06,3.302978889565566e-05,4.0,0.0,0.0,135.0,0.012565984210027789,32.0,34.0,0.04,256.0,0.125,4.976612900179276,3.0220613263222624,3.009495342112265,0.012565984209997438,7.0,2.0304841141793872e-11,4.0
3.2,S_k_p2,3,104,0.08795304815838105,0.04089956515832015,0.0,31.12121212121212,0.8441447440717648,7.0,0.9211323729436766,0.2992424242424242,0.008116776385305441,256.0,0.0,0.12156723484848485,0.003297440406530331,4.794081446377001,0.04961401515142196,3.1844270174018012,0.04904392154415928,3.0964739692293515,0.04098819485339583,0.0879530481724499,0.04089956516287581,14.318181818181818,3.7138524101689754,4.9479077611197354e-11,2.355493307289018e-11,4.0,0.0,0.0,66.0,0.012565984210027789,32.0,34.0,0.04,256.0,0.125,4.976612900179276,3.0220613263222624,3.009495342112265,0.012565984209997438,7.0,2.0304841141793872e-11,4.0
3.3,S_k_p2,0,13,0.171735502257128,0.22252225600453857,0.23660714285714285,11.366071428571429,1.077327511171292,1.9419642857142858,0.4921052429644102,0.8743131868131869,0.08287134701317632,255.71428571428572,4.266624149448022,0.044462658110119055,0.004294036670131842,3.443103724820433,0.1758011278065081,4.333606956580925,0.18314657603728,4.154151421344068,0.2992445633802528,0.179455535236858,0.22110638938498897,193.49107142857142,33.832437820116375,0.000309879482434978,0.0001518904222863546,3.9988839285714284,0.016666500583781337,0.5223214285714286,224.0,0.011280539872034282,32.0,34.0,0.04,256.0,0.125,4.982001976685104,3.0163747554879423,3.005094215615908,0.011280539872034367,6.0,1.7300605392733814e-12,4.0
3.3,S_k_p2,0,26,0.3104503793064684,0.14484021521342158,0.0,18.995495495495497,1.6205264069324188,2.810810810810811,0.5775610963900759,0.7305959805959805,0.062327938728169954,256.0,0.0,0.07420115427927929,0.006330181277079761,4.126474021077988,0.14517455864190484,3.784822197484456,0.14529117852741294,3.4723024344279834,0.19952556300078053,0.3125197630564733,0.14346997174435291,133.3108108108108,83.39619846948905,0.00012091651644428071,0.0001102903074092777,4.0,0.0,0.0045045045045045045,222.0,0.011280539872034282,32.0,34.0,0.04,256.0,0.125,4.982001976685104,3.0163747554879423,3.005094215615908,0.011280539872034367,6.0,1.7300605392733814e-12,4.0
3.3,S_k_p2,0,52,0.19012476284852256,0.07721445101183184,0.0,26.555555555555557,1.5854274650432858,4.296296296296297,0.6674892045077813,0.5106837606837608,0.030488989712370882,256.0,0.0,0.1037326388888889,0.006193076035325335,4.556987694906189,0.09095398382062928,3.4015072997439946,0.091857727631618,3.211284740555829,0.08931353605875277,0.19022255918816547,0.07709608106368476,33.2962962962963,40.1700227411352,7.76932800401321e-06,3.323328795985389e-05,4.0,0.0,0.0,135.0,0.011280539872034282,32.0,34.0,0.04,256.0,0.125,4.982001976685104,3.0163747554879423,3.005094215615908,0.011280539872034367,6.0,1.7300605392733814e-12,4.0
3.3,S_k_p2,0,104,0.08127216642537465,0.03359084951189986,0.0,31.03030303030303,0.8522643097227415,6.9393939393939394,0.9025013704142685,0.2983682983682983,0.008194849131949448,256.0,0.0,0.12121212121212122,0.003329157459854459,4.793877213830715,0.04943981988041989,3.1854882682691024,0.04906361119399302,3.1042161018284093,0.040423481106565934,0.08127216644069254,0.03359084950899492,14.93939393939394,4.133671007267862,4.667442610857343e-11,2.376029731041515e-11,4.0,0.0,0.0,66.0,0.011280539872034282,32.0,34.0,0.04,256.0,0.125,4.982001976685104,3.0163747554879423,3.005094215615908,0.011280539872034367,6.0,1.7300605392733814e-12,4.0
